start,stop,fay_wu_h,normalized_fay_wu_h,zeng_e
8770185,8870185,0.000168314342619503,0.33165227025140126,-2.0818200458205114
8780185,8880185,0.00020744049964337155,0.4304960139786229,-2.110438910728884
8790185,8890185,0.00019988260977016217,0.3682918301271403,-2.1690360964468
8800185,8900185,0.00019593831526972842,0.44022473993306654,-1.9903240627499041
8810185,8910185,0.00015302130842407074,0.3049453485981048,-2.189287839357939
8820185,8920185,0.00018636027161302246,0.44858383817233644,-1.8763089445768018
8830185,8930185,0.00010357695651252035,0.2813078474240931,-1.9700550201299107
8840185,8940185,8.044114509130106e-05,0.22925409173471023,-1.7168382251163077
8850185,8950185,0.00012725621456794166,0.37414119060006185,-1.9685606731645553
8860185,8960185,7.507350142590007e-05,0.25832421636558744,-2.11216455921419
8870185,8970185,0.00011153567347741154,0.31904308058077296,-2.1626410735238086
8880185,8980185,1.8409902972032527e-05,0.048062029523183364,-1.96888898166657
8890185,8990185,-4.8413484657597894e-05,-0.23042292334153064,-1.4924909919723912
8900185,9000185,7.604371993887137e-05,0.31335343636328594,-2.1355329070563736
8910185,9010185,3.468417355595181e-05,0.1853220309885992,-2.2255523521502405
8920185,9020185,6.691572849316188e-05,0.25653131225892367,-2.3820698068730475
8930185,9030185,5.3041332722778456e-05,0.33272606207883937,-2.1703470371119082
8940185,9040185,1.352416353272337e-05,0.19741986177628862,-1.856950315658132
8950185,9050185,4.933014616701644e-05,0.2197406343654766,-2.3977347867658425
8960185,9060185,4.1951190744561346e-05,0.3380063724129848,-2.045187270120407
8970185,9070185,8.963807400988349e-05,0.4610146251315882,-2.054082103812939
8980185,9080185,8.267461172348331e-05,0.45655066657872023,-2.0531331789164273
8990185,9090185,7.269426908288272e-05,0.41492339237574993,-2.075062878180043
9000185,9100185,6.5100332011693185e-06,0.042351872332286385,-1.7720131194567268
9010185,9110185,5.875835027997066e-06,0.1044127676062365,-1.6911070560133916
9020185,9120185,4.731396922693958e-05,0.12123710067186609,-2.2493696871996343
9030185,9130185,0.0001105574749795316,0.35180400599909145,-1.8462488247390656
9040185,9140185,8.61753124795119e-05,0.34677001838751553,-2.1186359052575483
9050185,9150185,9.119672436255346e-05,0.29278094393459436,-1.9028325797277454
9060185,9160185,-0.00013034324736413422,-0.4077610481312842,-1.7818663241869777
9070185,9170185,5.30065738394377e-05,0.2903698484466905,-1.8113978499955596
9080185,9180185,-8.474343655133597e-05,-0.435201934018672,-1.5069897218708528
9090185,9190185,7.454339203064584e-05,0.42918402139839257,-1.9247300113064971
9100185,9200185,2.560881329725551e-05,0.2579215766432847,-1.8342328845795866
9110185,9210185,-3.078702263229323e-05,-0.2775056015677435,-1.69765679926589
9120185,9220185,3.7387747967128677e-05,0.2636352525078029,-2.3063600401095727
9130185,9230185,4.4166594163173134e-05,0.37637281599235134,-2.0134093763957845
9140185,9240185,3.772478524147677e-05,0.3480105261419414,-1.8557195757636165
9150185,9250185,3.4003350083752094e-05,0.3340646861768313,-2.0188543541615953
9160185,9260185,-9.223028336765495e-05,-1.013944059752158,-0.9812818252480187
9170185,9270185,5.017602199220749e-05,0.3006322672984697,-2.2040052475308993
9180185,9280185,3.480341341038377e-05,0.3983119854341403,-1.8168764469003336
9190185,9290185,1.6400854769915265e-05,0.25038498171080287,-1.6733224121750154
9200185,9300185,5.7961898054811135e-05,0.3151360982964661,-1.4772469779583868
9210185,9310185,7.855390697563645e-05,0.252784377554641,-1.597740764803763
9220185,9320185,0.00012123622776683372,0.346618499101548,-1.9484262020012748
9230185,9330185,-6.87719881725068e-05,-0.25913188551938915,-1.1408965093007706
9240185,9340185,7.22789245843273e-05,0.19865786443004993,-2.229732106802733
9250185,9350185,0.0002097800747016903,0.42665563161868175,-2.111859083227874
9260185,9360185,1.3794037573311231e-05,0.043020724196396715,-1.5753499751978006
9270185,9370185,0.00012278289038692773,0.37097331439128595,-1.5718706638091504
9280185,9380185,-0.0002520405289630941,-0.5632698412817032,-1.4694558192757894
9290185,9390185,0.00015464638897741696,0.3010226697295929,-2.2149193838734607
9300185,9400185,0.0001331942464442855,0.29872341919654316,-2.129142234850506
9310185,9410185,0.00020796334269127274,0.3362648037372264,-1.9674729312805772
9320185,9420185,-7.285356445837753e-05,-0.25218170629901027,-1.1290766490410602
9330185,9430185,-8.16084157358488e-05,-0.18466731772537662,-1.593147022196048
9340185,9440185,0.0001281276110538481,0.2713797057482521,-2.2078237739085758
9350185,9450185,0.0001674589328812798,0.3603057473249798,-2.0531914962152586
9360185,9460185,0.00022181424753173215,0.3058723077052852,-2.294687845814633
9370185,9470185,9.070799289066197e-05,0.2893387258695874,-1.9300019156647477
9380185,9480185,0.0002450783398971462,0.4902012387303158,-1.938524579209275
9390185,9490185,-6.64330666560004e-05,-0.14235775182167956,-1.509700545450164
9400185,9500185,0.00010548456420281703,0.1824305602672176,-1.599263998571596
9410185,9510185,0.0002069968359963336,0.5034587438877614,-1.8524760391028157
9420185,9520185,0.000124569432019794,0.36479363583455543,-2.085741812773222
9430185,9530185,0.00011454640339679868,0.2503126086392758,-2.290077652931526
9440185,9540185,0.00014819591062417044,0.39094902273413873,-1.867887966279014
9450185,9550185,9.879848769978052e-05,0.25299988535218576,-1.9828663703669351
9460185,9560185,0.0001705744397995914,0.38351271815666116,-2.0324761258648754
9470185,9570185,0.00017227132362629258,0.3481416006424469,-2.2442303911994905
9480185,9580185,7.891010608598539e-05,0.16759166119793048,-1.778507463937244
9490185,9590185,-1.0519921559859994e-05,-0.04102683360127718,-1.4854222277283384
9500185,9600185,0.00011069512854967452,0.31950454163059405,-1.4869805587251863
9510185,9610185,0.00018240564104505483,0.3478791377960049,-2.2610998957983
9520185,9620185,0.00016428361739971337,0.3752685260152634,-2.1959044247308905
9530185,9630185,-4.5158393063670855e-05,-0.18249168158722984,-1.3437178983825186
9540185,9640185,9.046715608423737e-05,0.18094550348688654,-2.137786948458498
9550185,9650185,0.00016419675076545837,0.3384657131336901,-2.2194268877383556
9560185,9660185,0.0002560887460961107,0.5046413795918818,-1.9187977013905793
9570185,9670185,0.00010187407230391745,0.24359913850541767,-2.3017615319447553
9580185,9680185,0.00010215560283363856,0.31872597304354083,-2.0463286429200953
9590185,9690185,6.339960067991086e-05,0.3101518364905476,-2.12933654704047
9600185,9700185,6.743844184021554e-05,0.28007059249886335,-2.252136511658883
9610185,9710185,7.09454648154368e-05,0.29056161026116833,-2.237163212250102
9620185,9720185,8.095920658527591e-05,0.27090458070838597,-2.346648404035186
9630185,9730185,9.941847799461939e-05,0.42687297125228146,-2.0086813925546054
9640185,9740185,7.852013101946981e-05,0.29858414960921686,-2.217499492086086
9650185,9750185,5.4111409942004005e-05,0.2672407497835102,-2.290100855269157
9660185,9760185,0.00010033460415125552,0.43573539174041115,-2.0992585873367395
9670185,9770185,-6.947788498654596e-05,-0.35507811794212735,-1.8441402941898821
9680185,9780185,1.4177287907142149e-05,0.12296531842916365,-1.6490933022725576
9690185,9790185,4.882940861247888e-05,0.2677855564965713,-2.343761706356266
9700185,9800185,4.006639245283122e-05,0.2946448983458607,-2.266779501917961
9710185,9810185,1.8242134338475225e-05,0.1999195653989717,-2.293242039566427
9720185,9820185,-3.343835715255377e-05,-0.34157887461124364,-1.7443375529005556
9730185,9830185,3.149465905847837e-05,0.46460084805292945,-1.8752998550088824
9740185,9840185,2.2145563781422408e-05,0.339967563338965,-2.086889563559277
9750185,9850185,1.4585394979857493e-05,0.22164903828520466,-1.671650540228467
9760185,9860185,4.429562813923142e-06,0.04957866959805633,-1.9045295363236252
9770185,9870185,1.4388170387648718e-05,0.2560106740239981,-2.0511902809089313
9780185,9880185,2.3767541608607258e-05,0.3740057034298107,-1.6255093975443986
9790185,9890185,1.6581903481188641e-06,0.08169299265291873,-1.6425268592526021
9800185,9900185,1.1059353562946578e-06,,
9810185,9910185,1.968220513444876e-06,0.1118901390303013,-1.3559247902633127
9820185,9920185,6.378510187461573e-05,0.5572567844707451,-1.8366707400859508
9830185,9930185,3.5920022785873206e-05,0.45420268167733335,-1.8970712548823256
9840185,9940185,7.181025074686569e-06,0.17489890517473083,-1.68620295286902
9850185,9950185,1.0382829159121044e-05,0.23171254318526036,-1.4978216869305119
9860185,9960185,5.36944532412359e-05,0.41510518173455024,-1.8896681054186921
9870185,9970185,5.584438362159821e-05,0.4734683178448722,-1.7706561839037906
9880185,9980185,4.489030169549545e-05,0.3088973312038879,-2.184770689529316
9890185,9990185,1.716721292713429e-05,0.23815001402868521,-1.8534048859558265
9900185,10000185,6.55469240329023e-05,0.47964896977176874,-1.7443051371101241
9910185,10010185,4.8897885210596315e-05,0.2789353945617368,-2.2391726620873755
9920185,10020185,3.639666378909413e-05,0.24067241150860225,-1.7122827315196736
9930185,10030185,5.306452916998482e-05,0.289192237361722,-2.2684453128716178
9940185,10040185,7.980787364254014e-05,0.4161959007281213,-2.036254410296374
9950185,10050185,2.1720753299206313e-06,0.06800714815804762,-1.3899465612858437
9960185,10060185,2.9313885410638455e-05,0.2894398980023955,-1.7927376900518903
9970185,10070185,0.00015946343491852013,0.4560734427695879,-2.1092874263319024
9980185,10080185,-3.483487018281212e-05,-0.09730385132037642,-1.81491085908416
9990185,10090185,0.00010075519949819346,0.38034241887843323,-2.0285659068080264
10000185,10100185,7.525856595612745e-05,0.27898384780736063,-1.629454974347591
10010185,10110185,0.00016814371997861833,0.4554377689430054,-1.7557841749033196
10020185,10120185,0.00016453876900158416,0.3590296237291966,-2.052870151773685
10030185,10130185,6.534072493708025e-05,0.16260711513014675,-2.2640217999836496
10040185,10140185,0.0002374874371859296,0.35960275502535755,-2.263169475813903
10050185,10150185,0.00014888344554479948,0.25764436872186236,-2.366404612991559
10060185,10160185,0.00010119765902087154,0.32697025475810826,-1.7536757186610832
10070185,10170185,0.00013569271102945867,0.6123297811668684,-1.575902117293082
10080185,10180185,0.00012647262647262652,0.4075558249647416,-1.79082403408701
10090185,10190185,5.264544236252411e-05,0.22319324962775258,-1.0482930314637293
10100185,10200185,3.577914616123347e-05,0.1650262221621542,-2.1331682002496444
10110185,10210185,0.00011420883450523174,0.34748381494333996,-2.1316485298481687
10120185,10220185,9.612650779046135e-05,0.2720420841875651,-2.241299491424587
10130185,10230185,6.961235746374831e-05,0.20552208294974256,-2.2138749303523624
10140185,10240185,3.358777741069815e-05,0.07289897436339884,-1.9163753973617417
10150185,10250185,0.00014346960310256975,0.27384028042113945,-2.293432477176471
10160185,10260185,0.00016624748982188337,0.3064746291356008,-2.0387596925245877
10170185,10270185,0.00021749866609450878,0.5391422726917938,-1.854402529999841
10180185,10280185,-0.00021104443273732462,-0.5111529382080138,-0.9716600966348353
10190185,10290185,8.719921601947088e-05,0.24142027629465254,-2.1067728375100896
10200185,10300185,0.0001021225876070045,0.2317751922767228,-2.2732688646214365
10210185,10310185,0.00015136866561724286,0.4758069226993798,-1.8878964963050247
10220185,10320185,0.00015124765925245083,0.37881468760365083,-2.1780145984192285
10230185,10330185,2.4061403113945313e-05,0.0661269384935751,-1.9978127645783106
10240185,10340185,-7.516959354800282e-05,-0.20386085914076651,-1.0010289845956544
10250185,10350185,8.732260108358892e-05,0.2697937190928692,-1.8351376210295927
10260185,10360185,3.0617510218326195e-05,0.0665651548637184,-1.7650702962758473
10270185,10370185,0.0001411460547232105,0.32817566074421506,-2.153341941010082
10280185,10380185,9.088304610861212e-05,0.20614552234976974,-2.380047534980189
10290185,10390185,0.00011049286959230002,0.23974899441481573,-2.2513873806308395
10300185,10400185,0.000181530591764244,0.31718456161076625,-2.1958545617367724
10310185,10410185,0.0001915193606206809,0.28140642185716164,-2.432922406922289
10320185,10420185,-3.403838677628838e-05,-0.0815938346625925,-1.9180763166586643
10330185,10430185,0.00013283316646888163,0.3891917905212027,-2.0740224922606676
10340185,10440185,0.00015533398155423414,0.3490707930389172,-2.17488989213947
10350185,10450185,6.797778233642503e-05,0.2581685958925076,-2.1366766529556385
10360185,10460185,0.00010730768460332563,0.35740723325758683,-2.1745017184262334
10370185,10470185,-4.107834809264571e-05,-0.17891994304647907,-1.3399377508224455
10380185,10480185,-3.554198136390552e-05,-0.10022782869944676,-1.8360341998735505
10390185,10490185,3.4620698378226455e-05,0.11221523197479903,-2.019421927276251
10400185,10500185,8.341084949047201e-05,0.31657303364014255,-2.241664348413375
10410185,10510185,-4.657458930639728e-05,-0.16640357734742847,-1.5887644939985766
10420185,10520185,0.00010459539893115536,0.2585409734595637,-2.4287756082543264
10430185,10530185,7.199781283978991e-05,0.33637919379168024,-1.751558562778135
10440185,10540185,7.333936518319969e-05,0.20010310809348678,-1.9777659965098136
10450185,10550185,1.0280629508574391e-05,0.16295093265389948,-1.4989441349221897
10460185,10560185,2.5976383043887594e-05,0.12142111459173403,-1.6796790726930197
10470185,10570185,7.33972549517796e-05,0.14746677098083927,-2.0453329781876493
10480185,10580185,-0.00012903969388225532,-0.2752726159335724,-1.8874610902904532
10490185,10590185,-6.940720019654712e-05,-0.10693383929712881,-1.8399212408238277
10500185,10600185,0.00024816688505502945,0.34310999121189395,-2.2383972410757016
10510185,10610185,0.00016109202405648136,0.35788369344972853,-1.9552728535841302
10520185,10620185,0.00015106112959977622,0.32794357046080336,-2.2367467574088877
10530185,10630185,1.30154689898577e-05,0.04067406828877234,-1.6212971314598394
10540185,10640185,0.00011093001665217563,0.3570596028624308,-1.8037028595830216
10550185,10650185,-1.7716223132379318e-05,-0.07579361669009063,-1.1352192676737924
10560185,10660185,4.4853794917101286e-05,0.2540038674206534,-1.7341983939472216
10570185,10670185,-4.8561428411498434e-05,-0.3418161725160534,-1.148802050333299
10580185,10680185,4.88268718464642e-05,0.2674507428089537,-2.224288782228603
10590185,10690185,4.216689400225792e-05,0.3085158835447378,-1.9457547133833748
10600185,10700185,5.3506176769552276e-05,0.2093010480340553,-1.9856326003813878
10610185,10710185,0.00010043428275116243,0.46115528368457837,-1.9681149291168374
10620185,10720185,8.027412660064973e-05,0.4543516614100632,-1.8959790931751515
10630185,10730185,7.872287180678846e-05,0.35527674808268594,-1.8566967063407358
10640185,10740185,6.441623741143926e-05,0.20768236425592027,-1.877714334292494
10650185,10750185,5.9114354239548987e-05,0.25523723251474423,-2.2841005603328366
10660185,10760185,5.72802923401503e-05,0.2799093860662112,-2.1630807836351282
10670185,10770185,0.00010859357165355238,0.399756172319789,-2.0939962062647783
10680185,10780185,1.555478621882015e-05,0.06905765837478375,-1.9667726966848853
10690185,10790185,1.6264615020941705e-05,0.05689193514674019,-1.8440458953313958
10700185,10800185,4.4759162905621565e-05,0.2442340060017476,-1.7500719611170041
10710185,10810185,1.9507404549468524e-05,0.15937553825864895,-1.7389052095256887
10720185,10820185,6.509126209284047e-06,0.11919585313207458,-1.993338785158602
10730185,10830185,2.51843159318098e-05,0.35961004850587,-1.7603475114493472
10740185,10840185,1.0328408447009338e-05,0.183762313206492,-1.9355205328800646
10750185,10850185,6.432776742175255e-05,0.4454884385602088,-2.068547998432796
10760185,10860185,1.8566021935800315e-05,0.1606986260934105,-1.665599777142617
10770185,10870185,4.9138699236151e-05,0.3685295787054537,-2.0811345527213203
10780185,10880185,6.267281105990779e-05,0.40840631976401787,-2.100198406552276
10790185,10890185,0.0,,
10800185,10900185,2.4747918470574195e-05,0.3053424983216982,-1.9357988433298865
10810185,10910185,4.0285708968800074e-05,0.3334315273741485,-1.979410778683876
10820185,10920185,7.068161795920538e-05,0.34919168423683905,-1.8916921166851974
10830185,10930185,4.049480569595249e-05,0.3144069656466874,-2.233461316524126
10840185,10940185,3.361795768627236e-05,0.43858283797289815,-1.799852671034444
10850185,10950185,2.1537863812695246e-05,0.16015969662410234,-1.6460726466003646
10860185,10960185,-1.6234384929527422e-05,-0.17382948431654474,-1.1468053242961813
10870185,10970185,2.1683741519649796e-05,0.11801584718860088,-1.8871232157513305
10880185,10980185,2.7837288279299484e-05,0.3462395450266509,-1.7754334114490427
10890185,10990185,5.440832525716338e-05,0.46200744047125847,-1.7990916921962525
10900185,11000185,3.3907984295080764e-05,0.29627260963112567,-1.994139497463429
10910185,11010185,5.174366227086039e-05,0.1540372060758261,-1.867891673960592
10920185,11020185,-0.00015183803466742253,-0.7501827481334404,-1.520027812143336
10930185,11030185,-6.328366301643156e-06,-0.03656481626264602,-1.691525405677514
10940185,11040185,8.623932417754458e-05,0.3517614883381303,-2.1633523332406446
10950185,11050185,8.467361148488285e-06,0.06103014130696988,-1.9536015490773395
10960185,11060185,3.894185445990146e-05,0.28866456929950507,-2.3401217312480447
10970185,11070185,2.4490499151652456e-05,0.28714735813697845,-2.0277504284963634
10980185,11080185,1.6306041318058458e-05,0.2681314217821577,-1.6387174653771965
10990185,11090185,-1.0676865418004283e-05,-0.16359958095075575,-1.9356810149494614
11000185,11100185,1.7226510919677958e-05,0.2511503248360702,-2.2918636502199665
11010185,11110185,1.2728818208287689e-05,0.23827718397074774,-2.145200528202627
11020185,11120185,5.079577155987081e-07,0.052614426125892455,-1.2815664300119642
11030185,11130185,3.208113827943194e-06,0.18347714813307966,-1.5544454500130689
11040185,11140185,5.071483177860815e-06,0.2826308613425618,-1.3409333806436263
11050185,11150185,6.851440237884655e-06,0.14579839954491244,-1.7668038589299955
11060185,11160185,4.210273310480657e-06,0.1721862467095055,-1.5670285084758593
11070185,11170185,1.6736613693375976e-06,0.07892045740638294,-1.381441118530211
11080185,11180185,1.5337720489343102e-05,0.20340177980147067,-2.0307812420559626
11090185,11190185,1.982856339838268e-05,0.27233705146304343,-1.7463090846050522
11100185,11200185,2.200002499371685e-05,0.22856115554381218,-1.704407583442902
11110185,11210185,-0.0001878502045293449,-1.009365152161023,-0.9159732670461722
11120185,11220185,0.00010521867286964858,0.39339396675060806,-1.9186501877756788
11130185,11230185,0.00011782046039668132,0.29688271536549393,-2.196523256177171
11140185,11240185,7.550839048533692e-05,0.13991890786186426,-2.1983309079569775
11150185,11250185,0.00012476400082245506,0.23908222298524806,-2.3488243668665927
11160185,11260185,0.00015557691605728365,0.3152318731960866,-1.7807965456112114
11170185,11270185,3.504599001541751e-05,0.060775761154813646,-1.8585737502789776
11180185,11280185,-0.00022477223924991397,-0.5631286453325086,-1.520027812143336
11190185,11290185,0.00018601489255731308,0.29548178448490164,-2.0496266923235025
11200185,11300185,0.00018927358343895665,0.44150324797420126,-1.9540194842348035
11210185,11310185,0.00014346110385209164,0.34102937866245625,-2.113912656830311
11220185,11320185,7.672095968117392e-05,0.1994398494184576,-2.1970601861232635
11230185,11330185,-0.00018843705178871783,-0.4381818414925617,-1.2212070482648123
11240185,11340185,-2.8763956162682653e-05,-0.1214523438706337,-1.3185018774809616
11250185,11350185,0.00010203927463103681,0.26447953696952803,-2.257611963649997
11260185,11360185,0.00018114957868071234,0.49379780764846387,-1.8070156787086709
11270185,11370185,0.00014303523206528793,0.3864113859342301,-2.1517142619403278
11280185,11380185,0.00010325113340188714,0.3740561637271086,-1.9931098745856264
11290185,11390185,1.7926978786714504e-05,0.05255895704638516,-1.9262634421106486
11300185,11400185,5.689976085400543e-05,0.25732937368071845,-2.110170214138009
11310185,11410185,4.52555173528461e-05,0.22897476675036293,-2.1832732161980175
11320185,11420185,-3.1677163530135086e-06,-0.012369972641474008,-1.8661268090791774
11330185,11430185,4.6824138986019644e-05,0.18691238321820575,-1.4624053928778897
11340185,11440185,4.055621343927131e-05,0.2809020106209358,-2.0304388790584142
11350185,11450185,8.264592669794105e-05,0.4807532853354835,-1.7862414115151874
11360185,11460185,0.00010847204277362523,0.3896127691138045,-2.2376963207254814
11370185,11470185,6.0194359732435605e-05,0.38837647259561003,-2.113167540461973
11380185,11480185,6.463901869920287e-05,0.28051629494193836,-2.381864121536044
11390185,11490185,7.250304311813163e-05,0.3463266191007725,-2.2874186772706913
11400185,11500185,-1.672955792212042e-05,-0.08712769530685671,-1.9396483976171186
11410185,11510185,3.693078781917524e-05,0.25253680793357536,-2.2717006586032533
11420185,11520185,3.730769109365917e-05,0.27929137287056305,-2.157499013688192
11430185,11530185,3.57875909736189e-05,0.2749737203965943,-2.038520033684089
11440185,11540185,1.8544474261397224e-05,0.26997381733564585,-2.081123802441424
11450185,11550185,2.339012656708751e-05,0.2547590335681094,-2.2620267187861858
11460185,11560185,2.9212718157692586e-05,0.3313804337719735,-2.086889563559277
11470185,11570185,1.6460509315999835e-05,0.2505163475392976,-1.9858714313002244
11480185,11580185,1.1835564374175133e-05,0.1494134927512586,-2.1659003150310823
11490185,11590185,0.0,,
11500185,11600185,2.6375037794642037e-05,0.2480100092178165,-1.998389578292809
11510185,11610185,4.481465217348021e-05,0.2647920899613316,-2.080437669376783
11520185,11620185,0.00015031882752246543,0.35376973315948124,-2.209447267113637
11530185,11630185,5.6274572066908645e-05,0.18965005339816043,-2.309007260026745
11540185,11640185,0.00011709862214500465,0.3337350168737692,-2.203988996897241
11550185,11650185,6.315426853712323e-05,0.19926884916593854,-1.97209685922037
11560185,11660185,-8.37337529715423e-05,-0.24692621547809368,-1.7606026295889996
11570185,11670185,4.719836592057355e-05,0.30916596308389793,-2.0328169759073242
11580185,11680185,-2.9564156830617188e-05,-0.18130634869869308,-1.7720131194567272
11590185,11690185,3.5788147740995074e-05,0.19647226828000655,-2.3431249232334137
11600185,11700185,5.632717558103241e-05,0.3008663707294324,-2.2207073696398867
11610185,11710185,6.007163532876545e-05,0.33156031071063646,-2.2383506961857877
11620185,11720185,7.14651486976829e-05,0.4040732521041382,-1.9876190015327273
11630185,11730185,3.953876674307303e-05,0.3032768593730453,-2.1637792712109394
11640185,11740185,4.513757866966197e-05,0.2633745777754692,-2.0434478788189065
11650185,11750185,5.1348721106080315e-05,0.3997550430925288,-1.764428907544835
11660185,11760185,4.565040021087956e-05,0.31953510560039516,-2.0952138921279406
11670185,11770185,4.4086682104356685e-05,0.2882950192071857,-2.181002102736298
11680185,11780185,6.23800975011003e-05,0.27570784824265626,-2.381864121536044
11690185,11790185,3.107765041490414e-05,0.3253456873672727,-1.99066826352678
11700185,11800185,4.903313832599467e-05,0.3351577101035185,-2.1902325328787846
11710185,11810185,4.811090225948533e-05,0.21851645880102993,-2.2145070123358006
11720185,11820185,8.663585505094499e-05,0.4108592906954473,-2.21016643706512
11730185,11830185,6.12414959357735e-05,0.4008060205864088,-2.150159285460412
11740185,11840185,5.2265347342315285e-05,0.3198033687539355,-2.3060963250686637
11750185,11850185,3.1884244268654764e-05,0.21040462639387944,-1.9842579721770186
11760185,11860185,3.395194895836858e-05,0.31956086708521525,-2.1992522772602014
11770185,11870185,2.1130485431306462e-05,0.2388343086167153,-2.2222819472790163
11780185,11880185,2.808359072900429e-05,0.5080657089949178,-1.3557104044959423
11790185,11890185,5.606218628879097e-05,0.3563308721506028,-2.282274342130219
11800185,11900185,4.7007922068479254e-05,0.29742736810535025,-2.3653704754201907
11810185,11910185,3.3374661825328965e-05,0.2070427664466408,-2.221840180414763
11820185,11920185,3.342843610130968e-05,0.2768256855393653,-2.27684522683139
11830185,11930185,1.5352198902708602e-05,0.3411937105748631,-1.7199370549671669
11840185,11940185,-5.355540093800036e-05,-0.426134008150827,-1.4065457412080358
11850185,11950185,4.675481166537661e-05,0.35557968102687826,-2.1060476073323553
11860185,11960185,4.902759458533078e-05,0.424781600273879,-1.9333886567778575
11870185,11970185,-1.092058001273975e-05,-0.11403988509190936,-1.6735747438851092
11880185,11980185,5.139263770198912e-05,0.3159720189058919,-2.008455835506141
11890185,11990185,6.506540912496821e-05,0.34872793456232903,-2.2748172447688364
11900185,12000185,5.119469972864626e-05,0.28262654870450304,-2.3292920645175097
11910185,12010185,1.4806617619319184e-05,0.06600741004617819,-2.097572878181598
11920185,12020185,0.00013129256563017746,0.4937011151472796,-2.1302856866858892
11930185,12030185,4.9245099229095054e-05,0.3757969555063245,-2.060705037776738
11940185,12040185,-3.441130131310747e-05,-0.1633778691879624,-1.9722950956421916
11950185,12050185,4.068536824670647e-05,0.28097311302955985,-2.0046933150576525
11960185,12060185,6.150228359892353e-05,0.3270829694338939,-2.2342134817083346
11970185,12070185,8.169304904961519e-05,0.40352589397400457,-2.1797709560166205
11980185,12080185,6.0225658820916875e-05,0.37155509796077185,-2.034719523676619
11990185,12090185,2.301374618199743e-05,0.10384302624206786,-2.0244977276498357
12000185,12100185,4.780191120070454e-05,0.29750866552904004,-2.2980715179455133
12010185,12110185,1.0730509707939762e-05,0.057885682195978,-2.01178210910032
12020185,12120185,-1.1560935626242997e-06,-0.010005575944715704,-1.7946669425088742
12030185,12130185,-2.9046117591428046e-05,-0.29074675741732414,-1.5472017546886625
12040185,12140185,3.425452168154556e-05,0.22181439040458326,-2.2231216122521866
12050185,12150185,6.442308321276993e-05,0.4651484024697009,-2.0873728803941343
12060185,12160185,4.521279396002218e-05,0.294345045627112,-2.025603293584253
12070185,12170185,3.9777630529524536e-05,0.3456426878781052,-1.9312363259915946
12080185,12180185,3.784768393406553e-05,0.30235278834361623,-2.266178593243277
12090185,12190185,3.3778678463925755e-05,0.38514994374563816,-2.0198675200928493
12100185,12200185,5.2571258879809864e-05,0.40901382655775503,-2.081328649600283
12110185,12210185,-5.862338022057735e-06,-0.065578801124757,-1.9769105042504298
12120185,12220185,3.026306354211927e-05,0.35751574073885045,-2.2094797982015857
12130185,12230185,2.3388307687755158e-05,0.30512273142756885,-2.1841927461888835
12140185,12240185,2.5026824151677246e-05,0.30891817743886973,-2.2847084503562236
12150185,12250185,2.9999815146018595e-05,0.30821614459935703,-2.2204217306002088
12160185,12260185,2.491396718836569e-05,0.24084459506551664,-2.39973405989433
12170185,12270185,-1.1588192242010244e-05,-0.18144404147227844,-1.7296354081100636
12180185,12280185,7.439843231230629e-07,0.05686408503079995,-1.3984520040414765
12190185,12290185,7.101754830937019e-06,0.2792553674426564,-1.6024876677629096
12200185,12300185,6.911814733321742e-06,0.26597886707950796,-1.4807247101831253
12210185,12310185,2.6708076829780452e-05,0.3142997152385786,-2.203613623494406
12220185,12320185,1.1133817751704815e-05,0.16892619585993598,-2.199226134777087
12230185,12330185,3.687727505498536e-05,0.4234592929842921,-1.9006443589294177
12240185,12340185,-2.8603106907825912e-05,-0.2549527115043954,-1.4554758384107152
12250185,12350185,5.59017889769774e-05,0.3378789079653507,-2.2379254720964057
12260185,12360185,3.992421703539058e-05,0.2817748507687571,-2.2798030361163213
12270185,12370185,1.7433597985940872e-05,0.2008834229036723,-2.209110465946598
12280185,12380185,4.681000993587329e-05,0.30222324935717987,-2.1213237095540975
12290185,12390185,3.645393777640686e-05,0.16218299091088756,-2.207213839790695
12300185,12400185,4.109184210221107e-05,0.3528062221966361,-2.100420200299589
12310185,12410185,3.6819873506638374e-05,0.25941300253043886,-1.6945885249421497
12320185,12420185,3.567615569521032e-05,0.23183122484559773,-2.0620682139537174
12330185,12430185,8.434707352932504e-05,0.4587241002733069,-2.109950557644669
12340185,12440185,5.0477263657922505e-05,0.36419733006067606,-2.1588357541318626
12350185,12450185,3.715101290874843e-05,0.4591073202329043,-1.9943579048071374
12360185,12460185,2.9346668457548262e-05,0.24285325727618312,-2.4173072718362425
12370185,12470185,2.8124255539013222e-05,0.29290530102410106,-2.195009007092349
12380185,12480185,3.069934751066898e-05,0.2647386813625499,-2.3972236010454853
12390185,12490185,-2.7352652618614242e-05,-0.3539744023385443,-1.3569774015916403
12400185,12500185,1.4573819101444758e-05,0.2740698598527265,-2.1108611704422247
12410185,12510185,2.937538853717677e-05,0.29548007798714665,-2.329363828667322
12420185,12520185,1.660107199535925e-05,0.23917101906209373,-2.268598072860173
12430185,12530185,4.237950857999528e-06,0.1430286753685356,-1.9037600672575121
12440185,12540185,0.0,,
12450185,12550185,2.9234127550349266e-06,0.1119579238055193,-1.6852947582222984
12460185,12560185,2.5255464366216023e-05,0.16087572971704542,-2.1772962957579063
