center,garud_h12
10357157.0,0.0056
10360746.0,0.00555
10364353.0,0.005500000000000002
10368541.5,0.005800000000000001
10372875.0,0.005700000000000001
10376441.5,0.005850000000000002
10379674.0,0.005950000000000002
10382935.5,0.005950000000000002
10386177.0,0.006150000000000001
10390063.5,0.005900000000000001
10394115.0,0.006150000000000001
10397564.0,0.005900000000000001
10400915.0,0.006200000000000001
10404246.0,0.005750000000000002
10407632.5,0.0056
10411025.0,0.0063
10414294.0,0.006000000000000002
10417523.0,0.005850000000000001
10421052.0,0.005800000000000001
10424993.5,0.005700000000000001
10428763.0,0.005650000000000001
10432071.5,0.005700000000000001
10435393.5,0.005750000000000002
10438694.5,0.006000000000000002
10441918.5,0.005700000000000001
10445241.5,0.005650000000000001
10448551.0,0.005850000000000001
10451753.5,0.006100000000000001
10459373.5,0.006100000000000001
10467064.0,0.005900000000000001
10470293.5,0.006000000000000002
10473483.5,0.005750000000000001
10476747.0,0.005800000000000001
10480777.0,0.00595
10484886.0,0.005750000000000001
10488390.0,0.005700000000000001
10491736.5,0.005500000000000002
10494993.0,0.006100000000000001
10498775.0,0.005800000000000001
10502569.5,0.005950000000000002
10505863.5,0.005900000000000001
10509126.0,0.006250000000000001
10512360.5,0.0060500000000000016
10515625.0,0.006200000000000001
10519006.5,0.006250000000000001
10522379.5,0.006800000000000001
10525686.0,0.007
10529039.0,0.00625
10532356.5,0.005850000000000001
10535666.5,0.006
10538937.0,0.006300000000000002
10542128.0,0.006850000000000001
10545309.5,0.00685
10548508.5,0.006300000000000002
10551884.0,0.006450000000000001
10555432.0,0.006400000000000001
10558947.0,0.0065000000000000014
10562311.0,0.0065000000000000014
10565654.0,0.0061
10569041.5,0.0065000000000000014
10572468.5,0.006800000000000001
10575925.5,0.006600000000000001
10579398.0,0.006400000000000001
10582941.5,0.00605
10586687.5,0.00625
10590588.0,0.006550000000000002
10594439.5,0.0073
10598195.0,0.00635
10602117.5,0.006400000000000001
10607778.0,0.006750000000000002
10613050.0,0.006600000000000001
10616531.0,0.006100000000000001
10620199.0,0.0064
10624780.5,0.0063
10629535.5,0.006100000000000001
10633217.0,0.00605
10638269.5,0.006
10643555.5,0.006
10647657.0,0.006150000000000001
10651782.5,0.006200000000000001
10655452.0,0.006150000000000001
10659753.0,0.006250000000000001
10664914.0,0.006100000000000001
10669102.0,0.0063
10672203.5,0.006150000000000001
10675275.5,0.006200000000000001
10678301.0,0.006200000000000001
10681337.0,0.006250000000000001
10684821.0,0.0063
10688475.5,0.005900000000000001
10691700.5,0.006
10694809.0,0.006450000000000002
10697916.5,0.006250000000000001
10701036.0,0.006150000000000001
10704246.5,0.006250000000000001
10707474.0,0.00605
10710701.0,0.006200000000000001
10714246.0,0.006150000000000001
10717741.5,0.006650000000000001
10721009.0,0.006800000000000001
10724390.0,0.007200000000000001
10728091.0,0.0081
10733474.5,0.0076
10738920.5,0.007300000000000001
10745526.5,0.00655
10751876.0,0.006200000000000001
10755463.5,0.00605
10759169.0,0.006300000000000002
10762527.0,0.0073
10766250.5,0.0074
10772157.0,0.006250000000000001
10777425.0,0.006200000000000001
10780674.5,0.006900000000000001
10783935.5,0.00655
10787180.0,0.0063500000000000015
10799524.0,0.0057
10811947.0,0.006600000000000001
10815134.5,0.0073
10818109.5,0.007
10821256.0,0.006650000000000001
10824553.0,0.0071
10827796.5,0.0069500000000000004
10831509.5,0.006150000000000001
10835474.5,0.00725
10838950.0,0.006900000000000001
10842133.0,0.006400000000000001
10846699.0,0.005700000000000001
10852262.0,0.00655
10856540.5,0.006500000000000002
10859770.5,0.006900000000000001
10862840.0,0.007250000000000001
10865874.0,0.006500000000000001
10869204.0,0.00765
10872625.0,0.0081
10877495.0,0.00825
10881319.0,0.0081
10889486.0,0.00775
10897659.5,0.0076
10902659.5,0.007150000000000001
10911057.5,0.005900000000000001
10918271.0,0.00725
10923375.0,0.007200000000000001
10929318.5,0.0073
10934151.0,0.00825
10937834.5,0.00635
10941251.5,0.006750000000000002
10944604.0,0.006450000000000001
10947962.0,0.006650000000000001
10951325.0,0.006600000000000001
10954838.5,0.006250000000000001
10958298.0,0.006500000000000002
10961570.5,0.007050000000000001
10964834.0,0.006800000000000001
10968344.5,0.006900000000000001
10972033.5,0.0065000000000000014
10975515.5,0.0066500000000000005
10978889.0,0.006750000000000001
10982062.5,0.0063
10985184.0,0.00655
10989086.5,0.00605
10992996.5,0.006400000000000001
10996211.0,0.006150000000000001
10999356.5,0.0060500000000000016
11002525.0,0.005650000000000001
11006163.0,0.005650000000000001
11010015.5,0.005850000000000002
11014376.5,0.005750000000000001
11034688.5,0.005500000000000002
11058411.0,0.005850000000000002
11079087.0,0.005450000000000001
11101774.0,0.006200000000000001
11111618.5,0.005900000000000002
11115499.0,0.005850000000000002
11119188.0,0.006100000000000001
11122548.5,0.00655
11125832.5,0.006200000000000001
11129632.0,0.005800000000000001
11133572.5,0.006
11137629.0,0.005450000000000001
11142144.0,0.005450000000000001
11146216.5,0.005450000000000001
11149883.0,0.005450000000000001
11153382.5,0.00555
11156783.5,0.00555
11160048.0,0.0056
11163245.5,0.00555
11166602.5,0.005800000000000001
11169874.0,0.005650000000000001
11173030.5,0.0056
11176243.0,0.005400000000000001
11180210.5,0.005750000000000002
11184066.0,0.005800000000000001
11187155.0,0.005700000000000001
11190310.0,0.005950000000000002
11193487.0,0.005950000000000002
11196789.5,0.005850000000000001
11200425.0,0.006000000000000002
11204029.5,0.006250000000000001
11207449.0,0.006100000000000001
11210774.5,0.005950000000000002
11214120.5,0.005750000000000001
11217789.0,0.005850000000000002
11221368.5,0.005800000000000001
11224616.5,0.005800000000000001
11228101.5,0.006500000000000002
11231680.5,0.006200000000000001
11234809.0,0.005900000000000002
11237785.0,0.006100000000000001
11240797.5,0.0060500000000000016
11243883.5,0.0061
11247006.0,0.006450000000000001
11250108.5,0.006300000000000002
11253309.0,0.005900000000000001
11256531.5,0.005750000000000002
11259565.5,0.005800000000000001
11262671.0,0.0056
11265920.5,0.00555
11269232.0,0.005500000000000002
11272500.0,0.0056
11275671.0,0.005450000000000001
11278824.5,0.005950000000000002
11282241.0,0.005650000000000001
11285690.5,0.005950000000000002
11288872.5,0.0056
11292113.0,0.005650000000000001
11295405.0,0.0056
11298738.0,0.0056
11302573.5,0.005850000000000002
11306442.5,0.0056
11310105.0,0.00555
11313635.0,0.006000000000000002
11316831.0,0.0063
11320061.5,0.006550000000000002
11323880.0,0.006100000000000001
11327830.0,0.006
11331285.5,0.005750000000000001
11334889.0,0.005750000000000002
11338518.5,0.005500000000000002
11342710.0,0.005650000000000001
11346765.0,0.00595
11349999.0,0.005750000000000002
11353795.0,0.00555
11358390.0,0.005850000000000002
11362448.5,0.005950000000000002
11365876.0,0.006100000000000001
11369322.5,0.005750000000000001
11372495.0,0.006100000000000001
11376236.5,0.005750000000000001
11380151.0,0.005800000000000001
11383818.0,0.0056
11387651.0,0.005900000000000001
11391261.5,0.005850000000000001
11394953.0,0.00555
11399015.0,0.005650000000000001
11402984.0,0.005450000000000001
11406624.0,0.005400000000000001
11410240.5,0.005450000000000001
11413786.0,0.00555
11417208.0,0.006
11420796.5,0.005650000000000001
11424707.5,0.005750000000000002
11428473.5,0.00555
11431945.5,0.00555
11435394.5,0.005500000000000002
11440712.0,0.0056
11445953.5,0.005650000000000001
11449242.5,0.005650000000000001
11452774.0,0.0056
11461549.0,0.005900000000000001
11472252.5,0.005800000000000001
11477826.5,0.005700000000000001
11481174.5,0.006100000000000001
11484322.0,0.006200000000000001
11497880.5,0.005800000000000001
11514759.5,0.00555
11521361.0,0.0056
11524780.5,0.005700000000000001
11528195.5,0.005800000000000001
11531551.5,0.005800000000000001
11535007.5,0.0056
11538791.5,0.005700000000000001
11542463.5,0.005500000000000002
11546030.5,0.005450000000000001
11550022.0,0.00555
11553878.5,0.005500000000000002
11557382.5,0.005450000000000001
11560936.0,0.005450000000000001
11564656.5,0.00555
11568274.5,0.0056
11572079.0,0.005800000000000001
11575796.5,0.005650000000000001
11578955.5,0.0059
11582154.0,0.006
11585330.0,0.005750000000000002
11588790.0,0.00555
11592345.0,0.006000000000000002
11595653.0,0.00625
11598816.0,0.005750000000000002
11602458.0,0.005450000000000001
11606164.0,0.005500000000000002
11609447.5,0.005500000000000002
11612976.0,0.005650000000000002
11616602.0,0.005500000000000002
11620306.0,0.005450000000000001
11624007.5,0.005650000000000002
11628178.5,0.005850000000000001
11632973.0,0.005850000000000001
11637691.0,0.006200000000000001
11642153.0,0.00635
11646213.0,0.006
11649705.5,0.006100000000000001
11654677.0,0.005750000000000002
11660280.5,0.005850000000000001
11665576.5,0.005900000000000001
11670469.5,0.005900000000000001
11675668.5,0.006100000000000001
11681121.5,0.005700000000000001
11685026.0,0.005950000000000002
11688979.5,0.005850000000000001
11693675.5,0.005700000000000001
11697947.0,0.005900000000000001
11701211.5,0.006150000000000001
11704904.5,0.005900000000000001
11709235.0,0.005900000000000001
11714062.5,0.005850000000000002
11719442.0,0.005750000000000001
11724022.5,0.005900000000000001
11727948.0,0.005700000000000001
11732312.5,0.005750000000000002
11736975.0,0.005700000000000001
11741280.5,0.005650000000000001
11745631.0,0.0056
11749801.5,0.00555
11753119.0,0.00555
11756995.0,0.005500000000000002
11762067.5,0.005450000000000001
11766798.0,0.005850000000000001
11771411.5,0.005500000000000002
11780886.5,0.005750000000000002
11789670.0,0.0056
11793540.5,0.005650000000000001
11797163.5,0.005800000000000001
11800728.0,0.0056
11805597.5,0.005500000000000002
11810260.5,0.005650000000000001
11814255.5,0.005750000000000001
11818441.0,0.005700000000000001
11822007.0,0.005700000000000001
11826251.0,0.005700000000000001
11834222.5,0.005500000000000002
11841717.0,0.005900000000000002
11845475.0,0.006000000000000002
11850247.0,0.006000000000000002
11856421.0,0.005650000000000001
11862947.0,0.0056
11868548.0,0.005700000000000001
11874265.0,0.0056
11880263.0,0.0056
11887074.0,0.005900000000000001
11893897.5,0.005750000000000001
11898392.0,0.006650000000000001
11902149.0,0.005850000000000002
11906254.5,0.005750000000000001
11911290.0,0.0056
11916097.0,0.005800000000000001
11920019.0,0.00555
11923708.5,0.005800000000000001
11927991.0,0.005800000000000001
11934365.5,0.005500000000000002
11940445.0,0.005800000000000001
11944536.0,0.0056
11948290.5,0.005700000000000001
11952301.0,0.005500000000000002
11956058.0,0.0056
11959412.0,0.0056
11963653.0,0.005450000000000001
11968719.0,0.005500000000000002
11974204.5,0.005650000000000001
11979471.0,0.0056
11983815.5,0.005900000000000001
11988202.0,0.006200000000000001
11992834.0,0.005900000000000001
11997669.0,0.005800000000000001
12002583.5,0.005800000000000001
12007687.5,0.005800000000000001
12012440.0,0.005950000000000002
12016186.5,0.005650000000000001
12019753.0,0.0056
12023328.5,0.005700000000000001
12027551.5,0.005750000000000001
12033552.0,0.005950000000000002
12041458.5,0.005650000000000001
12047987.0,0.0056
12052751.5,0.005650000000000001
12057241.5,0.005800000000000001
12060985.0,0.005700000000000001
12064256.5,0.005850000000000002
12067643.0,0.00635
12073152.0,0.00555
12078492.5,0.005750000000000001
12081952.5,0.005800000000000001
12088386.0,0.005700000000000001
12095333.0,0.005950000000000002
12099430.0,0.005750000000000001
12103030.5,0.005700000000000001
12106978.0,0.005950000000000002
12110899.0,0.00555
12114419.5,0.005500000000000002
12119802.5,0.005650000000000001
12126375.0,0.0056
12131531.0,0.005650000000000001
12135444.5,0.005750000000000001
12139759.0,0.005650000000000001
12145498.0,0.005500000000000002
12150678.5,0.00555
12155799.5,0.005650000000000001
12161051.5,0.0059
12165749.0,0.005650000000000001
12171328.5,0.005450000000000001
12187117.5,0.005650000000000001
12208338.0,0.005450000000000001
12222987.0,0.005650000000000001
12233964.5,0.005700000000000001
12240730.5,0.005650000000000001
12245150.0,0.0056
12249838.0,0.006100000000000001
12253706.5,0.005850000000000001
12257733.0,0.005900000000000001
12261861.5,0.005850000000000001
12268280.0,0.005500000000000002
12277739.0,0.005500000000000002
12284384.5,0.00555
12288892.0,0.005500000000000002
12294084.5,0.0056
12298472.5,0.00555
12304833.0,0.00555
12312897.0,0.00555
12318341.0,0.005750000000000001
12323497.0,0.005750000000000001
12328427.0,0.005800000000000001
12332316.5,0.006200000000000001
12336210.0,0.006000000000000002
12339497.0,0.006000000000000002
12342898.0,0.005900000000000001
12347815.0,0.005750000000000001
12354515.5,0.006500000000000002
12359962.5,0.00655
12363902.0,0.006200000000000001
12367564.5,0.006000000000000002
12372161.5,0.005500000000000002
12376747.5,0.005650000000000001
12380686.0,0.00555
12384954.0,0.005400000000000001
12388683.5,0.005750000000000002
12392234.5,0.006100000000000001
12395686.0,0.006
12399588.0,0.00555
12403619.5,0.005700000000000001
12409968.5,0.00555
12420533.5,0.00555
12429436.5,0.005650000000000001
12447156.0,0.005650000000000001
12464418.0,0.0056
12469177.5,0.005900000000000001
12475200.0,0.005700000000000001
12484964.0,0.005950000000000002
12494639.0,0.006100000000000001
12501222.0,0.00635
12506463.5,0.00645
12511249.0,0.006100000000000001
12515442.5,0.0060500000000000016
12519181.5,0.00635
12523888.5,0.0056
12531526.5,0.005950000000000002
12538557.0,0.006150000000000001
12543036.0,0.00605
12547267.0,0.006000000000000002
12550839.0,0.0063
12555095.0,0.0056
12559293.5,0.005750000000000001
12562703.5,0.005700000000000001
12566648.5,0.005750000000000001
12570496.5,0.005650000000000001
12574888.0,0.005400000000000001
12579361.0,0.005800000000000001
12583163.0,0.005650000000000001
12587592.0,0.005850000000000002
12591792.5,0.005750000000000001
12595954.5,0.005950000000000002
12600323.0,0.005650000000000001
12605922.0,0.0056
12611895.0,0.00555
12616105.0,0.005850000000000002
12619456.5,0.005750000000000001
12623252.0,0.005700000000000001
12627051.5,0.005750000000000001
12630853.0,0.005650000000000001
12634737.5,0.00555
12638123.0,0.005900000000000001
12641533.0,0.005950000000000002
12644876.5,0.005650000000000001
12648788.5,0.005650000000000001
12652767.5,0.005950000000000002
12656031.0,0.00555
12659520.5,0.0056
12663766.0,0.005650000000000002
12667826.0,0.005850000000000001
12671338.0,0.005850000000000001
12675436.5,0.005800000000000001
12679331.5,0.006150000000000001
12682624.5,0.006200000000000001
12685906.5,0.006200000000000001
12689057.5,0.006500000000000002
12692533.5,0.005750000000000002
12696031.0,0.006000000000000002
12699247.5,0.005950000000000002
12702624.5,0.005750000000000002
12706165.5,0.0060500000000000016
12709920.5,0.005850000000000001
12713729.5,0.005650000000000001
12717218.5,0.005650000000000001
12722027.5,0.005950000000000002
12727584.0,0.005800000000000001
12732192.5,0.005750000000000002
12737081.0,0.005800000000000001
12741959.0,0.0060500000000000016
12746084.5,0.005900000000000001
12750450.0,0.005750000000000001
12754891.5,0.005750000000000001
12758793.0,0.005700000000000001
12762816.0,0.005750000000000001
12766904.0,0.005700000000000001
12770714.0,0.005900000000000001
12774156.5,0.005700000000000001
12777448.5,0.005800000000000001
12781540.5,0.005900000000000001
12786019.5,0.005900000000000001
12790264.0,0.005750000000000001
12794167.5,0.005850000000000002
12797939.0,0.005650000000000001
12801807.5,0.005700000000000001
12805477.0,0.005900000000000001
12811838.5,0.0056000000000000025
12818037.0,0.005950000000000002
12823082.5,0.005700000000000001
12828594.0,0.005800000000000001
12832291.0,0.005950000000000002
12836335.5,0.005750000000000002
12840614.5,0.005650000000000002
12844415.0,0.005650000000000001
12848589.5,0.005800000000000001
12852674.0,0.005900000000000001
12856501.0,0.005650000000000001
12860678.0,0.005500000000000002
12864993.5,0.00555
12868912.0,0.005650000000000001
12873061.0,0.005500000000000002
12876874.0,0.0056
12880099.5,0.00555
12883519.5,0.005700000000000001
12887350.0,0.0063500000000000015
12891505.0,0.005650000000000001
12895895.0,0.005700000000000001
12900506.5,0.005700000000000001
12904795.5,0.005450000000000001
12909155.0,0.005450000000000001
12913475.0,0.005650000000000001
12917447.5,0.005850000000000001
12921147.0,0.005750000000000001
12924588.0,0.006100000000000001
12928168.0,0.005650000000000001
12931752.5,0.005850000000000002
12935313.0,0.006200000000000001
12939118.5,0.006100000000000001
12942739.5,0.00635
12946407.5,0.005700000000000001
12950513.0,0.005800000000000001
12954133.5,0.005800000000000001
12957865.5,0.005750000000000001
12961833.5,0.00605
12965574.0,0.0060500000000000016
12969401.5,0.005750000000000001
12973229.5,0.005700000000000001
12977070.0,0.006150000000000001
12980841.5,0.005900000000000001
12984612.5,0.005900000000000001
12988728.5,0.005800000000000001
12993032.0,0.005900000000000001
12997124.0,0.005750000000000001
13000813.5,0.006200000000000001
13004249.5,0.00605
13008198.0,0.006
13012200.0,0.00605
13015935.0,0.006800000000000001
13019437.0,0.006700000000000001
13022756.0,0.007
13026536.5,0.006850000000000001
13030636.5,0.00625
13035064.0,0.006750000000000002
13039136.5,0.005850000000000001
13042895.5,0.00605
13047194.0,0.005900000000000001
13051235.5,0.005800000000000001
13055388.5,0.005750000000000001
13060031.5,0.005900000000000001
13064654.5,0.0063
13068664.0,0.0063
13072763.5,0.005400000000000001
13077221.0,0.0057
13082567.0,0.0063500000000000015
13087688.0,0.005500000000000002
13091614.5,0.0056
13095459.5,0.005950000000000002
13098728.0,0.005900000000000001
13102319.5,0.005850000000000001
13106412.0,0.0056
13110588.5,0.00555
13114475.5,0.006100000000000001
13118052.0,0.005700000000000001
13121607.0,0.005650000000000001
13125756.5,0.00555
13130415.5,0.0057
13134574.0,0.005450000000000001
13139417.0,0.006
13144554.5,0.00555
13148748.0,0.00555
13152314.5,0.0056
13155931.0,0.00555
13159595.5,0.005650000000000001
13163516.5,0.006150000000000001
13169289.0,0.005750000000000002
13175051.5,0.0056
13179485.5,0.006150000000000001
13184327.0,0.005650000000000001
13188692.0,0.005850000000000001
13192671.5,0.005700000000000001
13197309.5,0.005650000000000001
13201724.5,0.005650000000000001
13206225.0,0.0056
13211171.0,0.005650000000000001
13215970.0,0.005850000000000001
13220772.5,0.005450000000000001
13225570.0,0.005700000000000001
13230614.5,0.006000000000000002
13235145.0,0.005700000000000001
13239339.0,0.005950000000000002
13243903.5,0.006100000000000001
13247864.0,0.005850000000000001
13252428.5,0.005800000000000001
13257078.5,0.005850000000000002
13260826.0,0.005850000000000002
13264572.5,0.006250000000000001
13269446.5,0.005800000000000001
13277132.5,0.006150000000000001
13284023.5,0.006250000000000001
13288610.5,0.0060500000000000016
13292981.5,0.005650000000000001
13296707.0,0.005750000000000001
13300355.0,0.005850000000000002
13304034.5,0.005900000000000002
13307940.0,0.005900000000000001
13311565.0,0.006200000000000001
13314917.0,0.005750000000000001
13318334.5,0.006000000000000002
13321487.5,0.006100000000000001
13324789.5,0.005950000000000002
13328118.0,0.005900000000000001
13331428.5,0.005900000000000001
13334893.0,0.006600000000000001
13338377.0,0.0074
13341794.0,0.006500000000000002
13345067.5,0.006200000000000001
13348361.0,0.0063
13351658.5,0.006600000000000001
13355099.0,0.006400000000000001
13358778.0,0.0063500000000000015
13362635.5,0.006450000000000001
13366839.5,0.005900000000000001
13370950.5,0.005950000000000002
13375224.0,0.005950000000000002
13380052.0,0.005950000000000002
13384695.0,0.0066
13388798.0,0.006250000000000001
13395828.0,0.0066
13402787.5,0.00635
13406664.5,0.005850000000000001
13410365.0,0.006600000000000001
13414173.5,0.00645
13417998.0,0.0064
13422126.5,0.006150000000000001
13427177.0,0.00635
13431534.5,0.006100000000000001
13436084.0,0.0063
13441274.5,0.0064
13446493.0,0.006150000000000001
13451078.5,0.0060500000000000016
13454884.5,0.005950000000000002
13459035.0,0.006250000000000001
13463100.0,0.006100000000000001
13466607.0,0.005750000000000001
13469897.0,0.006000000000000002
13473613.5,0.005950000000000002
13477525.5,0.006100000000000001
13481117.0,0.00635
13484278.5,0.006450000000000001
13488147.0,0.0064
13493012.5,0.006100000000000001
13497352.5,0.00625
13501885.5,0.006150000000000001
13507400.5,0.006150000000000001
13512627.0,0.006200000000000001
13516943.5,0.006150000000000001
13520965.0,0.006150000000000001
13524752.5,0.0064
13527979.0,0.006150000000000001
13531176.5,0.00625
13534316.0,0.005750000000000001
13537898.0,0.006200000000000001
13541656.5,0.00635
13545092.0,0.00635
13549401.5,0.006300000000000002
13554429.5,0.006700000000000001
13558824.5,0.006500000000000002
13562748.0,0.006850000000000001
13566968.0,0.006100000000000001
13571685.5,0.006100000000000001
13575983.0,0.007350000000000001
13579830.0,0.006100000000000001
13584047.0,0.0063
13588133.5,0.00635
13591996.0,0.0063
13595513.0,0.006200000000000001
13598665.5,0.005950000000000002
13602199.5,0.006250000000000001
13605739.5,0.006000000000000002
13609253.0,0.005750000000000001
13614097.0,0.0063
13618939.5,0.006200000000000001
13622831.5,0.00605
13626517.5,0.006150000000000001
13630133.5,0.00605
13633799.0,0.005650000000000001
13637054.0,0.005850000000000002
13640486.0,0.005900000000000001
13643971.0,0.006100000000000001
13647183.0,0.00645
13650622.0,0.0060500000000000016
13654057.0,0.005850000000000002
13657938.5,0.005650000000000001
13661827.0,0.005950000000000002
13665276.5,0.005850000000000002
13668757.5,0.005700000000000001
13672073.5,0.005650000000000001
13678004.0,0.005900000000000002
13683927.5,0.005950000000000002
13687194.0,0.005900000000000002
13690552.0,0.005900000000000002
13693865.0,0.006300000000000002
13697178.0,0.006100000000000001
13700635.5,0.006250000000000001
13704088.5,0.00685
13708301.5,0.007
13712464.0,0.00635
13716150.0,0.007450000000000001
13720241.0,0.006800000000000001
13724601.0,0.006600000000000001
13728848.5,0.006100000000000001
13732901.5,0.005750000000000001
13736628.5,0.006150000000000001
13740479.0,0.00635
13744635.0,0.005950000000000002
13748597.5,0.005850000000000001
13752356.0,0.006000000000000002
13756014.5,0.005750000000000001
13759556.5,0.005650000000000001
13763050.0,0.005900000000000001
13766901.5,0.005750000000000001
13770523.0,0.006100000000000001
13774316.5,0.005850000000000002
13778334.5,0.006150000000000001
13782369.0,0.006000000000000002
13786416.5,0.005800000000000001
13790500.5,0.005750000000000001
13794872.0,0.005700000000000001
13798641.5,0.006150000000000001
13802096.0,0.0060500000000000016
13805768.5,0.006000000000000002
13810127.5,0.005800000000000001
13814728.0,0.006200000000000001
13818640.5,0.005750000000000001
13822539.5,0.005850000000000001
13826294.5,0.005750000000000001
13829561.5,0.006100000000000001
13832996.0,0.00645
13836817.0,0.006450000000000001
13840815.5,0.006100000000000001
13845000.0,0.006750000000000001
13848864.0,0.006250000000000001
13853924.0,0.0060500000000000016
13859915.5,0.006250000000000001
13865270.5,0.005700000000000001
13870763.0,0.005950000000000002
13876053.0,0.0069500000000000004
13880968.5,0.006200000000000001
13885204.0,0.006000000000000002
13890004.0,0.0063500000000000015
13894674.0,0.0064
13898312.0,0.00635
13901811.5,0.0065
13905223.0,0.005800000000000001
13909016.0,0.005950000000000002
13913409.0,0.005700000000000001
13918134.5,0.00555
13922535.0,0.005700000000000001
13926256.5,0.005850000000000002
13930038.0,0.0064
13934704.0,0.005800000000000001
13938977.0,0.0060500000000000016
13942934.5,0.006500000000000002
13946915.5,0.006500000000000002
13951464.0,0.005800000000000001
13956435.0,0.005750000000000002
13960705.5,0.00635
13964731.0,0.00635
13968402.5,0.005650000000000001
13972222.0,0.005750000000000001
13975819.5,0.006000000000000002
13979506.5,0.005700000000000001
13983832.0,0.005950000000000002
13987549.0,0.006600000000000001
13991540.5,0.005650000000000001
13995929.5,0.00635
14000304.5,0.005800000000000001
14004615.0,0.005750000000000001
14008621.5,0.006200000000000001
14012350.5,0.005800000000000001
14016590.0,0.00625
14021507.5,0.005900000000000002
14025449.5,0.00645
14029319.5,0.00625
14033570.0,0.006500000000000001
14037406.5,0.006700000000000001
14041516.0,0.005900000000000001
14046471.0,0.005700000000000001
14055819.0,0.005850000000000002
14064695.5,0.0060500000000000016
14068859.0,0.006700000000000001
14073017.0,0.006150000000000001
14077925.0,0.006650000000000001
14083134.5,0.005950000000000002
14087773.0,0.006250000000000001
14091839.0,0.006900000000000001
14097031.0,0.0060500000000000016
14102899.5,0.0064
14107862.0,0.006200000000000001
14112143.5,0.006500000000000001
14116057.5,0.006500000000000001
14119913.5,0.005650000000000001
14124118.0,0.005650000000000001
14127976.0,0.006250000000000001
14131969.0,0.006750000000000001
14136375.0,0.006600000000000001
14140208.5,0.006250000000000001
14144570.5,0.006450000000000002
14149122.0,0.006200000000000001
14152971.5,0.006
14157005.0,0.006150000000000001
14162587.5,0.006100000000000001
14168849.5,0.006250000000000001
14174169.0,0.006000000000000002
14179240.5,0.0056
14183731.0,0.005900000000000001
14188127.5,0.00595
14192503.0,0.005950000000000002
14196573.5,0.006200000000000001
14201113.0,0.00725
14205459.0,0.01595
14209261.5,0.025300000000000003
14213995.0,0.00855
14223252.5,0.006100000000000001
14232655.0,0.006250000000000001
14238341.0,0.005800000000000001
14243193.5,0.0069500000000000004
14249026.5,0.006600000000000001
14256017.0,0.006750000000000002
14262107.5,0.006800000000000001
14267613.0,0.0063500000000000015
14272372.0,0.006300000000000002
14276073.0,0.006100000000000001
14279523.0,0.006750000000000002
14283454.5,0.005900000000000001
14287857.0,0.0069500000000000004
14291667.5,0.007700000000000001
14296300.5,0.007450000000000001
14301465.5,0.0067
14305873.5,0.0067
14310069.0,0.0066500000000000005
14313982.0,0.006750000000000002
14318537.5,0.006450000000000002
14322893.0,0.00605
14326270.5,0.006450000000000002
14329453.5,0.006450000000000002
14333014.0,0.0068000000000000005
14341024.5,0.00635
14349230.5,0.006200000000000001
14353597.0,0.005700000000000001
14358861.0,0.005950000000000002
14364446.0,0.006000000000000002
14369598.0,0.006200000000000001
14374754.0,0.005650000000000001
14379472.5,0.005750000000000001
14383357.5,0.006250000000000001
14387989.0,0.005650000000000001
14393619.0,0.00555
14398485.5,0.005650000000000001
14402614.0,0.006150000000000001
14406367.0,0.006800000000000001
14410335.0,0.006800000000000001
14414324.5,0.0063500000000000015
14417727.0,0.005800000000000001
14422143.0,0.006100000000000001
14427820.5,0.005900000000000001
14433238.0,0.005900000000000001
14437646.5,0.005850000000000002
14442912.5,0.005750000000000002
14448289.5,0.005700000000000001
14454443.0,0.005800000000000001
14460538.5,0.00555
14463977.0,0.006
14467604.0,0.005800000000000001
14471685.5,0.006500000000000002
14476072.0,0.006250000000000001
14480629.0,0.00635
14485012.5,0.005700000000000001
14489693.0,0.00605
14494531.5,0.006250000000000001
14498794.5,0.005750000000000001
14502531.5,0.006250000000000001
14508844.0,0.005800000000000001
14515840.5,0.005700000000000001
14520805.0,0.005800000000000001
14525274.0,0.005650000000000001
14529704.0,0.00645
14535309.5,0.005850000000000001
14541169.0,0.006100000000000001
14546981.5,0.006150000000000001
14552256.5,0.005950000000000002
14557387.0,0.0066500000000000005
14562796.0,0.006900000000000002
14566840.0,0.00645
14570914.5,0.006200000000000001
14575004.5,0.006100000000000001
14578914.5,0.006100000000000001
14582865.0,0.00645
14586469.0,0.006750000000000001
14590768.5,0.007
14594920.0,0.008150000000000001
14598749.5,0.010000000000000002
14602488.5,0.008450000000000003
14605829.5,0.008350000000000002
14609280.0,0.01
14612623.5,0.008050000000000002
14615764.5,0.010100000000000001
14619183.0,0.00945
14622663.5,0.009499999999999998
14625995.5,0.008300000000000002
14629635.0,0.008
14634730.0,0.0079
14640214.0,0.007050000000000001
14644723.5,0.00675
14649607.0,0.0064
14655518.5,0.005400000000000001
14661474.0,0.0086
14667815.0,0.00785
14673684.0,0.009450000000000002
14678270.0,0.007350000000000001
14682460.0,0.006400000000000001
14687256.5,0.007200000000000001
14693150.0,0.00725
14697878.5,0.007350000000000001
14701569.0,0.0063
14705066.5,0.0068
14708555.0,0.006250000000000001
14712295.5,0.00645
14715883.5,0.006200000000000001
14719404.0,0.006000000000000002
14723339.5,0.006250000000000001
14728376.0,0.0063
14733468.5,0.007300000000000001
14738137.0,0.00965
14742321.5,0.02890000000000001
14746365.5,0.009850000000000001
14751165.5,0.006500000000000002
14756329.0,0.006150000000000001
