chrom,start,end,center,n_variants_AFR,garud_h1_AFR,garud_h12_AFR,garud_h123_AFR,garud_h2h1_AFR,haplotype_count_AFR,n_variants_EUR,garud_h1_EUR,garud_h12_EUR,garud_h123_EUR,garud_h2h1_EUR,haplotype_count_EUR
1,28710000,28720000,28715000,1466,0.09101600000000004,0.13181600000000004,0.18072600000000005,0.28556517535378423,96,1466,0.24870400000000004,0.402554,0.6073820000000001,0.2737350424601134,69
1,28720000,28730000,28725000,1415,0.04860200000000002,0.06899600000000003,0.10333600000000004,0.7817168017777048,85,1415,0.20220000000000005,0.33160400000000007,0.4935160000000001,0.3082294757665679,61
1,28730000,28740000,28735000,1409,0.04534200000000004,0.06449400000000004,0.09032400000000004,0.6098760531074945,112,1409,0.12557000000000007,0.21176000000000011,0.3157600000000001,0.6110456319184521,80
1,28740000,28750000,28745000,1430,0.03786600000000002,0.053418000000000014,0.07465800000000002,0.6919664078592934,106,1430,0.11986400000000005,0.18193200000000004,0.26346600000000003,0.4229376626843758,74
1,28750000,28760000,28755000,1475,0.07026200000000003,0.10613000000000004,0.16692400000000004,0.6924511115538985,100,1475,0.15010800000000002,0.23479600000000003,0.3481960000000001,0.3347722972792923,70
1,28760000,28770000,28765000,1418,0.01820200000000001,0.02291400000000001,0.029914000000000013,0.7888144159982421,192,1418,0.06624799999999999,0.103048,0.15076000000000003,0.48895060982973065,129
1,28770000,28780000,28775000,1375,0.042274000000000034,0.05741000000000003,0.08490200000000003,0.8168141174244218,109,1375,0.20850000000000007,0.32109000000000015,0.3906420000000001,0.16600000000000034,64
1,28780000,28790000,28785000,1353,0.06905600000000003,0.10517600000000003,0.153058,0.7161723818350325,94,1353,0.09510200000000003,0.14271600000000004,0.21884400000000004,0.6630880528274906,83
1,28790000,28800000,28795000,1372,0.09032400000000006,0.16299800000000006,0.21265800000000007,0.543764669412338,101,1372,0.2776299999999997,0.41208999999999973,0.5133699999999997,0.1067103699167948,67
1,28800000,28810000,28805000,1390,0.10476200000000005,0.16362200000000005,0.21668200000000004,0.30413699623909457,94,1390,0.26207599999999925,0.3404759999999992,0.42825599999999914,0.08385353866817002,76
1,28810000,28820000,28815000,1364,0.04185000000000004,0.058170000000000034,0.07819000000000004,0.7513978494623658,106,1364,0.13229200000000002,0.19864400000000002,0.2903,0.38170108547757986,65
1,28820000,28830000,28825000,1405,0.03468200000000003,0.04747400000000003,0.06571400000000004,0.8061242142898335,125,1405,0.24336000000000002,0.3552900000000001,0.45701800000000004,0.14930555555555558,71
1,28830000,28840000,28835000,1401,0.03654200000000004,0.044990000000000044,0.06085000000000004,0.8807947019867551,126,1401,0.11417600000000004,0.17618600000000004,0.24189000000000005,0.3849407931614351,88
1,28840000,28850000,28845000,1388,0.04966600000000003,0.07290200000000002,0.10293200000000002,0.5037047477147347,100,1388,0.21490200000000004,0.31665,0.4147479999999999,0.1908451294078233,54
1,28850000,28860000,28855000,1399,0.038182000000000015,0.051982000000000014,0.07636400000000002,0.77832486511969,111,1399,0.18605400000000008,0.32540000000000013,0.4018520000000001,0.2995528179990759,69
1,28860000,28870000,28865000,1460,0.046812000000000034,0.07401200000000004,0.10044400000000005,0.6048876356489792,118,1460,0.13067800000000004,0.22533400000000006,0.3160220000000001,0.5881173571680008,70
1,28870000,28880000,28875000,1421,0.03283199999999999,0.040603999999999994,0.05510399999999999,0.8632736354775828,128,1421,0.16536400000000004,0.278314,0.45538599999999996,0.619016230860405,63
1,28880000,28890000,28885000,1408,0.035450000000000016,0.048410000000000016,0.06934000000000001,0.8149224259520452,112,1408,0.14405400000000004,0.25071000000000004,0.37187000000000014,0.5161814319630139,62
1,28890000,28900000,28895000,1373,0.04358000000000003,0.06178400000000003,0.08803200000000004,0.7172785681505279,98,1373,0.11004000000000004,0.17429000000000003,0.242286,0.3997728098873139,80
1,28900000,28910000,28905000,1375,0.05098200000000004,0.07070200000000004,0.09844000000000004,0.7360637087599546,99,1375,0.17358800000000002,0.291164,0.4808960000000001,0.5611678226605525,60
1,28910000,28920000,28915000,1392,0.05791400000000004,0.08714600000000004,0.12739400000000006,0.4772248506406053,111,1392,0.19499200000000008,0.30363200000000007,0.4050080000000001,0.2279478132436205,66
1,28920000,28930000,28925000,1455,0.05910800000000002,0.09314800000000002,0.14154,0.6294241050280843,95,1455,0.247234,0.424354,0.5224519999999999,0.2451523657749339,54
1,28930000,28940000,28935000,1441,0.05907400000000002,0.09696200000000003,0.13505000000000003,0.6292108203270476,98,1441,0.28229,0.48157000000000005,0.592054,0.21747139466506063,55
1,28940000,28950000,28945000,1473,0.08942599999999999,0.13616599999999998,0.17844999999999997,0.3232840560910697,99,1473,0.3299339999999995,0.5813799999999996,0.6978039999999994,0.21474901040814104,53
1,28950000,28960000,28955000,1411,0.09367400000000004,0.158954,0.242674,0.5557358498622884,86,1411,0.28005999999999964,0.43680999999999964,0.6134499999999996,0.19436906377204768,43
1,28960000,28970000,28965000,1386,0.070732,0.10961199999999999,0.161452,0.5419329299327038,91,1386,0.30289999999999956,0.4642519999999996,0.6450919999999997,0.18123473093430056,55
1,28970000,28980000,28975000,1371,0.07152800000000002,0.10652800000000003,0.155478,0.5718459903813892,88,1371,0.33632799999999957,0.5796879999999995,0.7963179999999996,0.2357192978283095,55
1,28980000,28990000,28985000,1384,0.05307400000000001,0.07770200000000001,0.110552,0.6766590044089384,94,1384,0.25003999999999993,0.3808699999999999,0.5205819999999999,0.20802671572548367,44
1,28990000,29000000,28995000,1397,0.062486000000000035,0.10086200000000005,0.15200400000000003,0.5695675831386232,99,1397,0.2994019999999997,0.5235479999999997,0.6434999999999996,0.22725633095303238,50
1,29000000,29010000,29005000,1380,0.10561800000000006,0.16967000000000004,0.267396,0.4591736257077394,81,1380,0.2906859999999995,0.5729259999999995,0.6496299999999996,0.47137461040435286,56
1,29010000,29020000,29015000,1419,0.05959600000000005,0.09160000000000006,0.15181400000000006,0.7293610309416743,101,1419,0.4197939999999996,0.7111299999999996,0.8036399999999997,0.15099072402178138,45
1,29020000,29030000,29025000,1404,0.054738,0.084258,0.12265200000000001,0.7236106543900034,80,1404,0.24749000000000007,0.36189800000000016,0.48833800000000016,0.16717443129015333,60
1,29030000,29040000,29035000,1459,0.05849400000000001,0.082766,0.119106,0.6255342428283244,97,1459,0.26219799999999954,0.45749799999999957,0.5762239999999995,0.22768289613192944,57
1,29040000,29050000,29045000,1418,0.013721999999999969,0.017273999999999966,0.022713999999999967,0.8320944468736332,260,1418,0.1682880000000001,0.2756880000000001,0.3803360000000001,0.2384246054382968,92
1,29050000,29060000,29055000,1382,0.04044600000000002,0.05266600000000002,0.07111000000000002,0.781535874993819,94,1382,0.2349780000000001,0.4409420000000001,0.6261260000000002,0.505140906808297,57
1,29060000,29070000,29065000,1444,0.048878000000000026,0.06759800000000003,0.09226000000000002,0.5757600556487583,102,1444,0.184374,0.32977000000000006,0.4845880000000001,0.4235846702897371,62
1,29070000,29080000,29075000,1369,0.06065600000000004,0.09216600000000004,0.13097400000000006,0.6905664732260619,105,1369,0.20551800000000006,0.3527760000000001,0.5547960000000002,0.5532800046711238,48
1,29080000,29090000,29085000,1416,0.04496800000000004,0.060010000000000036,0.08350600000000004,0.7357898950364705,92,1416,0.22324800000000006,0.39946600000000015,0.5836060000000002,0.5778282448219022,47
1,29090000,29100000,29095000,1443,0.05747000000000002,0.07919800000000002,0.10669800000000002,0.3451191926222379,112,1443,0.19836400000000004,0.36957999999999996,0.48502399999999996,0.45764352402653713,48
1,29100000,29110000,29105000,1412,0.027908000000000033,0.037230000000000034,0.053238000000000035,0.7763723663465676,136,1412,0.13086200000000003,0.239492,0.333092,0.5031025049288564,84
1,29110000,29120000,29115000,1444,0.03926400000000001,0.05222400000000001,0.07476400000000001,0.8329003667481664,105,1444,0.24409400000000003,0.46336200000000005,0.5824440000000001,0.40218112694289915,51
1,29120000,29130000,29125000,1419,0.023650000000000032,0.029162000000000035,0.03945200000000004,0.8812262156448205,168,1419,0.3072119999999999,0.5628839999999999,0.6478140000000001,0.2593746338033666,60
1,29130000,29140000,29135000,1419,0.017914000000000038,0.025048000000000036,0.03452000000000004,0.5774812995422582,286,1419,0.08954800000000007,0.15258400000000005,0.20930600000000008,0.5261089024880514,92
1,29140000,29150000,29145000,1367,0.05098800000000003,0.08286600000000004,0.11510600000000004,0.4916254805052172,140,1367,0.2185760000000001,0.41220200000000023,0.5661980000000002,0.4491206719859456,67
1,29150000,29160000,29155000,1370,0.010097999999999996,0.012337999999999995,0.015419999999999994,0.8786888492770845,283,1370,0.06907200000000005,0.10243800000000006,0.14674200000000007,0.4150886031966647,127
1,29160000,29170000,29165000,1373,0.11060399999999998,0.19591,0.280366,0.5584156088387399,84,1373,0.3203439999999997,0.4527759999999997,0.6080639999999997,0.1098444172514537,50
1,29170000,29180000,29175000,1418,0.022800000000000025,0.03131200000000003,0.04424800000000002,0.7466666666666669,183,1418,0.14229000000000006,0.20765000000000008,0.26735400000000015,0.1683463349497507,105
1,29180000,29190000,29185000,1466,0.05647800000000004,0.08932200000000004,0.12478800000000004,0.6628067566131947,83,1466,0.24205200000000007,0.356352,0.477522,0.16340290516087472,63
1,29190000,29200000,29195000,1412,0.07067200000000001,0.101332,0.141518,0.37599049128367684,92,1412,0.5037379999999997,0.6765939999999997,0.7242119999999997,0.035591914844620834,58
1,29200000,29210000,29205000,1385,0.08413200000000003,0.13210200000000002,0.202942,0.500487329434698,99,1385,0.4422439999999998,0.7625779999999998,0.8253619999999998,0.16136567143929562,44
1,29210000,29220000,29215000,1410,0.05766800000000004,0.08564000000000004,0.13446200000000003,0.724700006936256,100,1410,0.13456200000000007,0.2214020000000001,0.32473600000000014,0.4976293455804761,66
1,29220000,29230000,29225000,1462,0.04393400000000003,0.059084000000000025,0.08513200000000003,0.7678108071197707,87,1462,0.26333999999999963,0.39372199999999974,0.5153219999999997,0.1647262094630503,51
1,29230000,29240000,29235000,1442,0.08402199999999999,0.126682,0.17049999999999998,0.33149651281807124,85,1442,0.14956600000000003,0.23315800000000003,0.3346300000000001,0.298129253974834,67
1,29240000,29250000,29245000,1411,0.03868000000000002,0.05020000000000002,0.06991200000000002,0.7905894519131336,105,1411,0.25042599999999976,0.33246999999999977,0.41466799999999976,0.09143219953199647,63
1,29250000,29260000,29255000,1443,0.03817000000000001,0.048778000000000016,0.06863400000000001,0.8406078071784124,101,1443,0.17552800000000002,0.287096,0.35768,0.2326637345608679,56
1,29260000,29270000,29265000,1441,0.054566000000000024,0.08144600000000002,0.11495800000000005,0.6408019645933366,100,1441,0.20084400000000005,0.3267000000000001,0.4657620000000001,0.32572543864890185,54
1,29270000,29280000,29275000,1340,0.029214000000000035,0.03826200000000004,0.05403800000000004,0.7917436845348124,141,1340,0.17163800000000012,0.2376380000000001,0.31542200000000004,0.1806884256400104,79
1,29280000,29290000,29285000,1404,0.24912000000000006,0.316188,0.359478,0.0518786127167633,80,1404,0.3759599999999995,0.6050999999999996,0.7562159999999997,0.13581232045962208,49
1,29290000,29300000,29295000,1382,0.02977200000000005,0.040864000000000046,0.055714000000000055,0.5323122396882984,185,1382,0.23639800000000008,0.36127800000000015,0.4421460000000001,0.15855464090220753,69
1,29300000,29310000,29305000,1398,0.07853400000000006,0.12845400000000007,0.18641400000000008,0.5305982122392853,91,1398,0.3783559999999993,0.5441159999999993,0.6407399999999994,0.07371893137679696,66
1,29310000,29320000,29315000,1420,0.05047000000000003,0.07289000000000004,0.10739600000000005,0.7241133346542502,93,1420,0.2119340000000001,0.3256360000000001,0.4286600000000001,0.21069295157926546,64
1,29320000,29330000,29325000,1439,0.020312000000000004,0.028364000000000004,0.03903200000000001,0.7855454903505318,204,1439,0.39576799999999945,0.5040079999999995,0.5953979999999995,0.0443264740959337,54
1,29330000,29340000,29335000,1435,0.07320999999999997,0.11961999999999998,0.15287199999999998,0.332864362791968,108,1435,0.25274999999999964,0.4719899999999997,0.5801499999999996,0.3478298714144401,53
1,29340000,29350000,29345000,1409,0.04332400000000002,0.06156400000000002,0.08983200000000002,0.7872772597174776,100,1409,0.19712200000000005,0.3403640000000001,0.4281440000000001,0.25584663304958366,81
1,29350000,29360000,29355000,1302,0.04123400000000002,0.05646200000000002,0.07501200000000001,0.7857108211669983,84,1302,0.21269000000000005,0.39795,0.561162,0.5364333066904886,49
1,29360000,29370000,29365000,1448,0.11104400000000003,0.201112,0.27093400000000006,0.4235708367854185,87,1448,0.21754400000000004,0.39541400000000004,0.5461980000000001,0.3942880520722246,53
1,29370000,29380000,29375000,1437,0.04399600000000004,0.06343600000000005,0.09439000000000006,0.6726975179561782,108,1437,0.210076,0.38337999999999994,0.560092,0.4235229155162893,61
1,29380000,29390000,29385000,1424,0.06676000000000003,0.10190800000000004,0.14810800000000005,0.5464949071300181,97,1424,0.3541479999999997,0.6544599999999996,0.7254759999999997,0.2481787275376389,61
1,29390000,29400000,29395000,1424,0.023800000000000016,0.03212200000000002,0.04590200000000001,0.77609243697479,170,1424,0.24135800000000007,0.43556600000000006,0.57381,0.31030253813836717,59
1,29400000,29410000,29405000,1418,0.09774799999999999,0.170788,0.24953199999999998,0.5048492040757867,90,1418,0.17250200000000007,0.28722200000000003,0.47499000000000013,0.6660908279324299,69
1,29410000,29420000,29415000,1388,0.114332,0.20419600000000002,0.276786,0.5003935905958086,74,1388,0.24147800000000005,0.41807,0.71438,0.5968825317420222,60
1,29420000,29430000,29425000,1368,0.05373400000000002,0.07890200000000001,0.11580200000000002,0.727528194439275,89,1368,0.22509200000000001,0.39142399999999994,0.6479439999999999,0.5043982016242248,51
1,29430000,29440000,29435000,1399,0.03843600000000003,0.05268600000000003,0.07343400000000003,0.5934800707669896,141,1399,0.06692200000000002,0.10240400000000004,0.15910400000000002,0.6316756821374139,89
1,29440000,29450000,29445000,1404,0.03321800000000005,0.04847800000000005,0.06781000000000005,0.6423324703474026,174,1404,0.2019100000000001,0.2899820000000001,0.39155600000000007,0.19163983953246522,65
1,29450000,29460000,29455000,1413,0.06264200000000002,0.09353000000000002,0.13841,0.6115066568755788,101,1413,0.2659479999999999,0.4280559999999999,0.5235159999999999,0.1551882322860104,60
1,29460000,29470000,29465000,1423,0.05685600000000003,0.07912000000000002,0.11660800000000003,0.7424897987899255,99,1423,0.17224000000000003,0.294028,0.44855800000000007,0.4563632141198329,66
1,29470000,29480000,29475000,1376,0.07964200000000003,0.12106400000000005,0.17924000000000004,0.7212400492202607,70,1376,0.23674800000000007,0.4007640000000002,0.5716560000000002,0.3174007805768159,50
1,29480000,29490000,29485000,1455,0.061504000000000045,0.08992000000000004,0.13485200000000003,0.733610822060354,97,1455,0.2659319999999998,0.3952019999999999,0.5522419999999999,0.18691620414241158,51
1,29490000,29500000,29495000,1375,0.041819999999999996,0.057484,0.083326,0.8105930176948829,91,1375,0.23514800000000008,0.35576,0.49261,0.18787742187898712,73
1,29500000,29510000,29505000,1431,0.07452000000000006,0.10943600000000007,0.14758400000000008,0.44700751476113837,80,1431,0.272152,0.420672,0.5889759999999999,0.18832123225256467,52
1,29510000,29520000,29515000,1435,0.06582400000000004,0.09360800000000002,0.137348,0.6536065872630046,73,1435,0.29349799999999954,0.47713199999999945,0.6181559999999994,0.17859406196975663,64
1,29520000,29530000,29525000,1434,0.06629600000000004,0.09985800000000004,0.14791800000000002,0.548554965608785,87,1434,0.22068200000000007,0.3481660000000001,0.5069320000000002,0.2530609655522427,47
1,29530000,29540000,29535000,1420,0.05443600000000004,0.07746400000000005,0.11315400000000006,0.7612609302667354,97,1420,0.20929000000000006,0.351686,0.535694,0.35644799082612666,59
1,29540000,29550000,29545000,1496,0.04574000000000005,0.06483200000000006,0.09201800000000006,0.7306296458242242,99,1496,0.2295100000000001,0.3864940000000001,0.49228600000000006,0.22406866803189446,62
1,29550000,29560000,29555000,1419,0.02855000000000002,0.04160600000000002,0.058990000000000015,0.6771978984238181,170,1419,0.142802,0.23752199999999998,0.330186,0.2829232083584264,94
1,29560000,29570000,29565000,1434,0.053862000000000035,0.08510600000000004,0.12002000000000004,0.6042478927629873,116,1434,0.19585000000000002,0.27621,0.36358599999999996,0.14169006893030378,86
1,29570000,29580000,29575000,1467,0.057526000000000035,0.08425800000000003,0.12100800000000003,0.5381392761533917,99,1467,0.16971400000000006,0.27615800000000007,0.40590200000000004,0.47322554415074797,70
1,29580000,29590000,29585000,1347,0.09316400000000005,0.15775200000000006,0.19900200000000004,0.37657249581383406,83,1347,0.14555800000000002,0.23598200000000003,0.35003000000000006,0.5567677489385675,50
1,29590000,29600000,29595000,1352,0.06043000000000003,0.09067000000000003,0.13504600000000005,0.5329472116498429,105,1352,0.18370800000000004,0.3104280000000001,0.42727600000000004,0.2945326278659614,72
1,29600000,29610000,29605000,1408,0.023044,0.03631,0.048594000000000005,0.5746832147196667,238,1408,0.0806500000000001,0.14117800000000008,0.20627800000000004,0.5333415995040303,135
1,29610000,29620000,29615000,1458,0.12837400000000013,0.18011800000000014,0.21398400000000012,0.12056958574166185,117,1458,0.22687600000000002,0.43953600000000004,0.559688,0.48143920026798775,66
1,29620000,29630000,29625000,1390,0.12387000000000005,0.23199000000000006,0.26857200000000003,0.4330749979817552,76,1390,0.18885800000000008,0.3527000000000002,0.46830000000000016,0.42686568744771225,61
1,29630000,29640000,29635000,1378,0.04293400000000004,0.06634200000000004,0.09551400000000006,0.5879955280197515,136,1378,0.15991400000000006,0.2849940000000001,0.39146400000000003,0.45580124316820314,64
1,29640000,29650000,29645000,1488,0.041061999999999994,0.05628999999999999,0.08044,0.7848132092932639,98,1488,0.3399439999999997,0.5503399999999998,0.6892299999999998,0.16116772174240376,48
1,29650000,29660000,29655000,1475,0.05987400000000004,0.09295200000000005,0.13039200000000006,0.629204663125898,88,1475,0.18732000000000004,0.32171200000000005,0.4906720000000001,0.4736493700619262,59
1,29660000,29670000,29665000,1433,0.062462000000000024,0.09535200000000002,0.145404,0.6726169511062727,106,1433,0.2819939999999998,0.37674599999999975,0.48797399999999974,0.09921487691227408,58
1,29670000,29680000,29675000,1455,0.03922800000000004,0.056028000000000036,0.08399600000000004,0.7450800448659123,135,1455,0.26006799999999985,0.4842579999999998,0.5695699999999999,0.31199147915160613,59
1,29680000,29690000,29685000,1414,0.03519800000000002,0.05177400000000002,0.07632600000000002,0.6436161145519634,160,1414,0.13388400000000006,0.24472000000000005,0.3295,0.5625765588121062,84
1,29690000,29700000,29695000,1373,0.057880000000000056,0.09372000000000005,0.13392000000000007,0.661368348306842,90,1373,0.28941999999999957,0.47523999999999966,0.5865959999999996,0.17379241241102775,55
1,29700000,29710000,29705000,1451,0.04295800000000003,0.05370200000000003,0.07281200000000003,0.8547185623166814,91,1451,0.12346200000000003,0.19564800000000004,0.29600800000000005,0.5826327128995157,51
1,29710000,29720000,29715000,1441,0.05227400000000004,0.07540200000000005,0.10477800000000007,0.7336343115124155,95,1441,0.13765000000000005,0.21752000000000007,0.3407360000000001,0.5639302579004724,76
1,29720000,29730000,29725000,1454,0.06073800000000002,0.08933800000000001,0.134458,0.721755737758899,98,1454,0.2723919999999997,0.46721599999999963,0.8045419999999996,0.5680893712003283,44
1,29730000,29740000,29735000,1401,0.06340800000000003,0.09213800000000003,0.13430200000000003,0.5495678778703005,83,1401,0.23878400000000002,0.44657600000000003,0.6549100000000001,0.4840483449477352,58
1,29740000,29750000,29745000,1457,0.07425600000000003,0.11713600000000005,0.17652400000000004,0.6552467140702437,84,1457,0.2861099999999998,0.5455499999999999,0.771944,0.5058683723043581,63
1,29750000,29760000,29755000,1448,0.066524,0.10288400000000002,0.14222400000000002,0.5129577295412182,87,1448,0.28808199999999984,0.5616819999999998,0.7011779999999997,0.4446025784325292,58
1,29760000,29770000,29765000,1426,0.03967800000000001,0.05247000000000001,0.07199000000000001,0.8305358132970412,87,1426,0.42453199999999974,0.7808359999999996,0.8338159999999998,0.23199900125314402,54
1,29770000,29780000,29775000,1434,0.11068200000000004,0.20300400000000007,0.2580440000000001,0.5507038181456788,76,1434,0.3918639999999994,0.7460079999999993,0.7857059999999993,0.29126176428556727,58
1,29780000,29790000,29785000,1397,0.06733,0.10303000000000001,0.15037399999999998,0.6658250408436062,78,1397,0.21907200000000004,0.38740800000000014,0.5643800000000002,0.49077928717499275,54
1,29790000,29800000,29795000,1426,0.050370000000000026,0.07366600000000002,0.10695400000000001,0.6747270200516181,95,1426,0.3437519999999998,0.6223399999999998,0.7290999999999997,0.2314342898368586,54
1,29800000,29810000,29805000,1419,0.07459600000000004,0.11784600000000006,0.17685000000000003,0.5987854576652905,78,1419,0.38060199999999983,0.6225219999999998,0.8413539999999998,0.17604216478105686,44
1,29810000,29820000,29815000,1374,0.07548600000000003,0.11376600000000003,0.17390000000000003,0.6393370956203801,71,1374,0.23600000000000007,0.4422160000000001,0.5903360000000001,0.49272881355932213,53
1,29820000,29830000,29825000,1389,0.10140000000000002,0.175078,0.251878,0.6172682445759369,72,1389,0.3077659999999997,0.5792059999999997,0.7928479999999998,0.3851660027423426,50
1,29830000,29840000,29835000,1415,0.06319800000000005,0.09475000000000004,0.13859800000000005,0.707332510522485,96,1415,0.2716759999999997,0.5060299999999996,0.6679659999999996,0.35993978120997,51
1,29840000,29850000,29845000,1422,0.045286000000000035,0.06326200000000004,0.09305800000000004,0.7471845603497771,103,1422,0.14949600000000007,0.26613600000000004,0.368196,0.512361534756783,66
1,29850000,29860000,29855000,1361,0.14335600000000004,0.24146800000000002,0.350948,0.4052289405396358,75,1361,0.11954400000000004,0.18799200000000005,0.28863200000000006,0.7106002810680587,57
1,29860000,29870000,29865000,1394,0.06528000000000003,0.09894000000000004,0.14166000000000006,0.5829503676470591,95,1394,0.19833000000000003,0.35581000000000007,0.5250100000000001,0.5154540412443908,51
1,29870000,29880000,29875000,1411,0.026064000000000014,0.03714000000000002,0.05263600000000002,0.7665745856353593,175,1411,0.08086800000000004,0.13284,0.19448,0.43897462531532894,118
1,29880000,29890000,29885000,1426,0.055888000000000056,0.08365600000000006,0.11079200000000006,0.43308044660750133,113,1426,0.12086399999999999,0.194304,0.292554,0.5234312946783161,75
1,29890000,29900000,29895000,1395,0.05898800000000002,0.08740400000000001,0.13042399999999998,0.7222485929341561,89,1395,0.17682800000000004,0.27672800000000003,0.410036,0.37289908837966845,63
1,29900000,29910000,29905000,1430,0.04105800000000001,0.05320800000000001,0.07411200000000001,0.8402016659359931,105,1430,0.09741000000000007,0.15864600000000004,0.23305800000000002,0.6332922697874964,83
1,29910000,29920000,29915000,1388,0.04785800000000003,0.06648800000000003,0.09824000000000005,0.7236616657612104,93,1388,0.092262,0.13366200000000003,0.20451000000000003,0.7561292839955779,76
1,29920000,29930000,29925000,1388,0.05180400000000001,0.07399800000000002,0.10669800000000003,0.6376920701104163,88,1388,0.10491800000000003,0.15868600000000002,0.24938000000000005,0.663127394727311,59
1,29930000,29940000,29935000,1396,0.05834600000000002,0.08187400000000003,0.11368600000000005,0.4870428135604841,107,1396,0.10105600000000005,0.15016000000000004,0.23001600000000005,0.612056681443952,63
1,29940000,29950000,29945000,1376,0.08109600000000006,0.12102400000000006,0.16304800000000005,0.4193425076452604,92,1376,0.17720000000000005,0.29538800000000004,0.4696280000000001,0.512212189616253,53
1,29950000,29960000,29955000,1360,0.044158000000000024,0.05981400000000002,0.08523200000000003,0.7597490828388969,109,1360,0.10561600000000003,0.16968000000000003,0.25774800000000003,0.6863732767762462,69
1,29960000,29970000,29965000,1423,0.06793800000000001,0.09473800000000002,0.13639,0.7357001972386589,65,1423,0.224802,0.378046,0.47090799999999994,0.21156840241634867,67
1,29970000,29980000,29975000,1411,0.07533800000000002,0.11147200000000003,0.16052800000000006,0.45301176033343077,84,1411,0.16821800000000006,0.2839940000000001,0.45710000000000006,0.5069255371006671,65
1,29980000,29990000,29985000,1398,0.06402400000000004,0.09282400000000005,0.12655200000000005,0.37523428714232193,117,1398,0.21371600000000004,0.362396,0.4549039999999999,0.2018894233468716,87
1,29990000,30000000,29995000,1364,0.05130400000000001,0.07230400000000001,0.11084400000000004,0.7851044752845783,98,1364,0.23129800000000003,0.365386,0.43440600000000007,0.14769691047912226,84
1,30000000,30010000,30005000,1455,0.028618000000000015,0.03677800000000002,0.05137000000000001,0.8384233699070516,148,1455,0.08280000000000004,0.12708800000000006,0.19692000000000007,0.6385386473429953,96
1,30010000,30020000,30015000,1419,0.028842000000000013,0.03948200000000001,0.054280000000000016,0.6870882740447959,151,1419,0.05936400000000003,0.09342000000000003,0.13413600000000003,0.7064887810794422,102
1,30020000,30030000,30025000,1427,0.06282200000000004,0.09845800000000005,0.15118200000000004,0.6370538983158768,93,1427,0.17299400000000004,0.28795200000000004,0.489552,0.6358197394129277,65
1,30030000,30040000,30035000,1452,0.04247600000000005,0.06740200000000006,0.09428200000000007,0.6553112345795277,135,1452,0.16964800000000005,0.30360000000000004,0.42126,0.38882863340564,66
1,30040000,30050000,30045000,1413,0.05277400000000001,0.078476,0.10720400000000001,0.3792208284382462,157,1413,0.05732600000000001,0.09314200000000002,0.12918800000000003,0.6179046157066602,131
1,30050000,30060000,30055000,1389,0.04803200000000003,0.06477200000000004,0.09405200000000005,0.8199325449700202,102,1389,0.11717400000000004,0.20007200000000006,0.279612,0.5524519091265983,67
1,30060000,30070000,30065000,1422,0.022194000000000016,0.028394000000000016,0.03892200000000002,0.8268000360457782,176,1422,0.11552600000000006,0.2044400000000001,0.2795560000000001,0.5848467011754931,97
1,30070000,30080000,30075000,1394,0.056476000000000026,0.08293600000000002,0.125902,0.7188894397620229,115,1394,0.15280400000000005,0.25741400000000003,0.344174,0.34236669197141456,71
1,30080000,30090000,30085000,1429,0.04891600000000002,0.06823600000000003,0.09936200000000003,0.7746136233543218,97,1429,0.19968000000000005,0.37904000000000004,0.497642,0.5371794871794873,68
1,30090000,30100000,30095000,1419,0.04188000000000004,0.06049800000000004,0.08649400000000004,0.7266236867239735,111,1419,0.2217200000000001,0.42359200000000014,0.5662800000000001,0.47555024355042413,64
1,30100000,30110000,30105000,1446,0.07882000000000004,0.13214000000000004,0.20081000000000004,0.6246637909160113,88,1446,0.249086,0.44827000000000006,0.58645,0.28505014332399253,57
1,30110000,30120000,30115000,1365,0.06461600000000002,0.09788000000000002,0.14084800000000003,0.6329701621889317,86,1365,0.2031040000000001,0.33812800000000015,0.4516520000000001,0.2587836773278717,59
1,30120000,30130000,30125000,1390,0.049436000000000035,0.07472000000000004,0.10922400000000003,0.6633829597863906,99,1390,0.20485000000000012,0.37815400000000005,0.48442,0.40881620698071786,71
1,30130000,30140000,30135000,1419,0.04142600000000006,0.05424200000000006,0.07742600000000006,0.8087915801670452,94,1419,0.2275880000000001,0.41966800000000004,0.6202740000000001,0.4830614970912352,52
1,30140000,30150000,30145000,1452,0.04634200000000003,0.06213400000000003,0.08990200000000004,0.8093306288032456,88,1452,0.27692399999999945,0.3838439999999994,0.5020319999999994,0.11519044936516705,52
1,30150000,30160000,30155000,1348,0.06578800000000007,0.10556000000000008,0.1483100000000001,0.5961421535842407,90,1348,0.20434800000000003,0.3737900000000001,0.5295500000000002,0.4242713410456672,67
1,30160000,30170000,30165000,1435,0.04593200000000002,0.06940600000000002,0.10167000000000001,0.6812461900200297,102,1435,0.125312,0.20000600000000002,0.29312600000000005,0.6447187819203269,67
1,30170000,30180000,30175000,1401,0.05490200000000004,0.07976600000000005,0.12169000000000005,0.7715201631998836,94,1401,0.18262600000000007,0.3012500000000001,0.4684880000000001,0.37813345306801893,74
1,30180000,30190000,30185000,1379,0.06835800000000002,0.10421200000000003,0.15086800000000006,0.4322683519119928,95,1379,0.17746000000000006,0.30096400000000006,0.4387520000000001,0.3788797475487435,52
